4395.4,4335.4
4402.6,4331.8
4402.1,4329.2
4388.7,4323.6
4388.7,4322.1
4396.9,4322.1
4387.7,4314.4
4377.9,4307.2
4379.5,4305.1
4383.1,4307.7
4389.7,4314.4
4399,4323.1
4405.6,4328.2
4412.3,4332.3
4415.4,4331.8
4414.4,4328.7
4410.8,4328.2
4403.1,4321.5
4404.1,4319.5
4416.9,4333.3
4420,4336.4
4412.3,4325.1
4412.3,4328.2
4414.4,4331.3
4414.9,4321
4420.5,4323.6
4416.9,4330.3
4409.7,4319.5
4419,4314.9
4425.6,4330.3
4416.4,4340.5
4417.9,4339.5
4431.8,4344.6
4430.3,4349.7
4421,4345.6
4426.2,4344.1
4422.6,4338.5
4402.1,4317.4
4390.3,4305.1
4395.4,4322.1
4403.1,4340.5
4399.5,4329.7
4390.3,4314.9
4384.6,4319
4389.7,4328.2
4396.9,4333.3
4390.8,4332.3
4377.4,4327.7
4382.1,4333.3
4396.4,4343.6
4397.4,4344.1
4398.5,4352.8
4413.8,4379
4429.7,4389.7
4427.2,4377.9
4408.7,4363.1
4401.5,4354.9
4410.8,4360.5
4410.8,4375.4
4397.4,4373.3
4388.7,4359.5
4380,4350.3
4364.6,4330.3
4360,4309.7
4376.9,4326.7
4395.4,4356.4
4404.6,4362.1
4414.4,4369.2
4418.5,4383.6
4415.9,4379.5
4417.4,4376.4
4411.3,4377.4
4396.9,4365.6
4393.8,4359.5
4395.4,4363.1
4393.8,4351.3
4393.3,4340
4394.4,4350.8
4397.9,4353.8
4402.6,4340
4405.6,4345.1
4409.7,4369.2
4408.2,4370.3
4394.4,4346.7
4385.6,4345.6
4390.3,4371.8
4388.7,4376.4
4369.2,4348.2
4356.9,4332.3
4362.6,4351.3
4360.5,4357.4
4341,4333.8
4336.9,4333.3
4346.2,4349.2
4349.2,4348.2
4360,4349.7
4363.1,4356.9
4344.6,4349.7
4339,4345.1
4356.9,4353.8
4362.1,4354.9
4352.8,4358.5
4360.5,4373.3
4368.2,4370.3
4364.1,4361
4370.3,4379.5
4370.8,4381
4353.8,4344.6
4358.5,4345.6
4373.3,4374.4
4364.1,4364.6
4362.6,4352.8
4370.3,4369.2
4358.5,4367.2
4349.2,4349.2
4357.9,4353.3
4360.5,4368.2
4352.3,4366.7
4350.8,4357.9
4355.9,4359.5
4361,4367.7
4357.9,4368.2
4356.4,4357.9
4367.7,4353.8
4378.5,4364.1
4376.9,4365.1
4369.2,4357.4
4373.3,4362.1
4380,4364.6
4374.9,4355.4
4371.3,4355.4
4383.1,4365.1
4394.9,4370.3
4397.4,4373.8
4396.9,4374.9
4395.9,4376.4
4405.6,4390.3
4415.9,4401.5
4417.4,4398.5
4425.1,4394.9
4423.6,4390.3
4408.2,4385.6
4403.1,4390.8
4401.5,4389.7
4385.6,4369.2
4382.1,4362.1
4387.7,4369.7
4371.8,4352.3
4357.4,4332.3
4374.9,4349.7
4398.5,4373.3
4389.2,4363.1
4372.8,4349.7
4385.6,4362.6
4404.1,4380.5
4404.6,4386.2
4401,4372.3
4406.7,4359.5
4414.4,4366.7
4420,4376.4
4419.5,4377.4
4416.4,4381
4413.3,4382.6
4401,4369.2
4387.2,4354.4
4390.8,4355.9
4398.5,4363.1
4375.4,4341
4352.3,4310.8
4368.2,4324.6
4381.5,4342.1
4365.6,4316.4
4361,4301
4380,4326.2
4384.1,4339
4372.3,4327.7
4369.2,4325.6
4368.2,4328.2
4362.1,4327.2
4357.9,4333.8
4358.5,4337.4
4352.8,4321.5
4335.4,4301
4323.6,4293.3
4325.1,4285.1
4323.6,4273.8
4322.6,4276.9
4335.9,4295.9
4351.8,4306.2
4363.1,4309.7
4388.2,4334.9
4405.6,4369.2
4401,4384.6
4401.5,4389.7
4408.7,4394.4
4396.4,4380.5
4372.3,4353.8
4361,4344.6
4362.1,4344.6
4355.4,4327.2
4341.5,4306.7
4340,4308.2
4355.4,4323.6
4362.1,4326.7
4362.1,4321
4377.9,4336.9
4389.7,4359.5
4373.3,4349.2
4358.5,4325.1
4363.1,4331.3
4364.1,4336.4
4353.3,4317.9
4345.6,4312.8
4339.5,4311.8
4336.4,4290.8
4345.6,4285.6
4354.4,4303.6
4347.2,4299
4343.1,4292.8
4355.4,4321.5
4365.1,4340.5
4368.2,4333.3
4381.5,4341
4397.9,4367.7
4400,4376.4
4399.5,4367.7
4415.4,4383.6
4423.1,4405.1
4399,4380
4375.4,4348.7
4381.5,4357.9
4388.2,4372.8
4385.1,4374.4
4391.8,4380.5
4400.5,4381.5
4401.5,4383.6
4405.1,4398.5
4404.1,4402.6
4396.4,4392.3
4397.9,4389.2
4401.5,4389.7
4389.7,4373.8
4371.3,4352.8
4365.6,4348.7
4367.2,4346.2
4357.9,4328.2
4346.2,4315.9
4355.4,4327.7
4381.5,4350.3
4400,4360.5
4397.9,4355.4
4382.6,4340
4370.8,4324.6
4370.3,4322.1
4368.7,4323.6
4361,4314.9
4355.9,4307.7
4353.3,4306.2
4340.5,4291.8
4323.1,4268.7
4326.2,4262.1
4331.8,4266.7
4325.6,4270.3
4335.9,4283.6
4356.4,4299
4353.3,4293.8
4343.1,4277.9
4342.1,4267.7
4335.4,4262.1
4336.4,4262.1
4352.3,4267.2
4357.4,4273.3
4350.3,4280.5
4345.6,4282.1
4342.1,4274.9
4326.2,4267.2
4300.5,4255.9
4275.9,4240
4251.8,4228.7
4233.8,4216.9
4230.3,4205.6
4225.1,4199.5
4202.6,4188.7
4184.1,4178.5
4188.2,4179.5
4195.9,4182.1
4201,4187.7
4212.3,4207.2
4221,4227.2
4220,4239.5
4215.9,4254.9
4217.9,4266.7
4214.4,4269.7
4195.4,4266.7
4180,4260
4189.7,4263.6
4198.5,4269.7
4175.9,4255.4
4152.8,4239.5
4160.5,4245.1
4173.3,4253.3
4162.1,4242.6
4154.9,4226.2
4164.6,4221.5
4164.1,4225.6
4154.9,4222.1
4150.8,4209.7
4149.2,4216.4
4149.2,4231.8
4152.3,4231.3
4153.8,4235.9
4158.5,4251.3
4166.2,4254.4
4167.7,4246.7
4169.2,4249.7
4167.7,4249.7
4165.6,4242.6
4173.3,4250.8
4182.6,4263.6
4187.7,4269.7
4195.9,4276.4
4208.7,4289.7
4216.9,4303.6
4225.1,4306.7
4230.3,4306.7
4228.2,4315.4
4235.4,4332.3
4248.7,4348.7
4259,4364.6
4269.7,4375.9
4281,4388.7
4283.6,4402.1
4281.5,4394.9
4277.9,4383.1
4274.9,4396.4
4280,4412.3
4277.9,4407.7
4266.7,4404.1
4262.6,4409.7
4264.6,4405.6
4263.6,4399.5
4263.1,4397.9
4265.1,4391.8
4266.2,4389.2
4256.9,4378.5
4244.1,4341.5
4252.3,4322.6
4263.6,4336.4
4247.2,4330.8
4230.3,4309.2
4230.8,4311.3
4225.1,4315.4
4214.4,4302.1
4213.3,4280.5
4216.4,4266.7
4216.9,4267.7
4217.4,4264.6
4222.1,4259.5
4236.9,4275.9
4248.2,4292.3
4251.3,4283.6
4259,4281
4267.2,4290.8
4265.1,4286.2
4263.6,4277.4
4271.8,4286.2
4289.7,4304.1
4312.3,4324.1
4320.5,4339
4313.3,4336.4
4310.3,4327.2
4310.3,4321.5
4304.6,4312.3
4297.4,4299.5
4291.3,4289.7
4298.5,4297.4
4312.8,4312.8
4303.1,4303.6
4280,4282.1
4269.7,4277.4
4266.7,4278.5
4262.6,4275.9
4263.6,4276.9
4265.6,4277.9
4267.2,4276.9
4261.5,4277.9
4259.5,4275.9
4284.1,4281.5
4292.3,4290.3
4251.3,4275.4
4214.4,4245.1
4214.4,4230.3
4222.1,4230.8
4221.5,4229.7
4219,4227.7
4221.5,4230.3
4237.9,4233.8
4248.7,4230.8
4249.7,4233.3
4261,4249.7
4271.3,4253.8
4264.6,4240.5
4261,4232.3
4267.7,4233.8
4279,4243.1
4284.1,4254.9
4271.3,4245.6
4255.9,4228.2
4260,4228.7
4267.2,4228.2
4264.1,4217.4
4267.7,4215.4
4278.5,4219
4284.1,4219
4284.6,4217.4
4290.8,4216.9
4297.4,4219.5
4295.9,4220.5
4288.2,4217.4
4286.7,4216.9
4296.4,4204.6
4292.3,4171.8
4279.5,4151.8
4285.6,4155.4
4280,4145.1
4254.9,4124.1
4244.1,4112.8
4241.5,4102.1
4231.8,4091.3
4229.7,4085.1
4228.7,4078.5
4227.7,4088.7
4246.2,4116.9
4259.5,4127.2
4260.5,4132.3
4271.3,4155.9
4283.1,4173.8
4280.5,4177.9
4274.9,4183.1
4274.4,4187.7
4271.3,4185.6
4267.2,4184.1
4269.2,4189.7
4276.9,4202.1
4288.2,4213.8
4290.3,4217.4
4288.7,4215.9
4296.4,4213.3
4294.4,4214.4
4282.1,4216.9
4285.6,4217.4
4300.5,4215.4
4294.4,4207.7
4282.6,4200
4288.2,4199.5
4291.8,4200.5
4280,4199.5
4269.2,4197.4
4272.3,4192.3
4281.5,4187.2
4287.2,4186.7
4288.7,4185.1
4288.7,4182.6
4291.3,4182.6
4292.3,4183.6
4293.8,4185.1
4296.9,4188.2
4295.4,4185.6
4292.3,4184.6
4304.6,4192.8
4319,4201
4309.2,4201
4292.3,4197.9
4292.3,4198.5
4296.9,4199.5
4293.3,4197.9
4291.3,4194.4
4293.8,4199
4297.9,4208.7
4292.3,4205.6
4279.5,4195.4
4285.1,4195.9
4299.5,4202.6
4296.9,4205.1
4287.7,4203.1
4289.2,4201
4293.3,4200.5
4293.8,4202.6
4296.9,4204.6
4303.6,4203.6
4309.2,4200
4314.9,4204.6
4328.7,4214.9
4340,4213.3
4336.9,4198.5
4332.3,4176.4
4321,4150.8
4299.5,4134.4
4290.3,4128.7
4299.5,4123.6
4307.2,4119.5
4308.2,4115.4
4319,4121.5
4336.9,4136.9
4343.6,4135.9
4334.9,4119.5
4333.8,4117.9
4346.2,4136.4
4358.5,4154.4
4366.2,4159.5
4367.2,4154.4
4354.4,4149.7
4340,4150.3
4345.1,4153.3
4351.8,4151.8
4343.1,4142.1
4335.9,4136.4
4337.4,4142.6
4336.9,4151.8
4337.4,4155.4
4344.6,4154.4
4341.5,4159
4333.3,4164.1
4328.7,4151.8
4327.2,4137.9
4330.8,4146.2
4334.4,4163.1
4336.4,4167.7
4337.4,4168.2
4336.9,4167.2
4335.4,4157.9
4333.8,4153.3
4335.9,4153.3
4334.4,4143.6
4321,4130.8
4306.7,4130.8
4306.2,4136.9
4311.3,4133.8
4316.9,4133.3
4328.2,4145.6
4336.4,4155.9
4337.9,4151.3
4335.9,4150.8
4330.8,4159
4331.8,4158.5
4336.4,4156.4
4324.1,4155.4
4294.9,4133.3
4275.4,4102.1
4274.4,4097.9
4287.2,4120
4303.6,4135.4
4314.4,4138.5
4315.4,4137.9
4314.9,4136.4
4322.1,4140
4322.1,4140.5
4314.4,4133.3
4318.5,4139
4321.5,4142.1
4311.8,4124.6
4311.8,4119.5
4320,4139
4311.3,4141.5
4306.2,4136.9
4321,4155.4
4330.3,4167.7
4327.7,4160
4313.3,4154.9
4294.9,4152.3
4290.8,4152.3
4288.7,4148.2
4283.1,4137.4
4278.5,4135.4
4276.4,4144.1
4291.3,4160
4312.8,4179
4302.6,4188.2
4277.4,4187.7
4280,4180
4282.6,4153.3
4268.7,4136.4
4260.5,4150.8
4267.7,4165.6
4293.3,4184.1
4309.7,4211.8
4297.4,4223.6
4285.6,4230.3
4295.9,4253.3
4308.7,4276.9
4316.9,4290.3
4328.2,4296.4
4332.8,4293.8
4340.5,4297.9
4350.8,4305.6
4351.3,4302.1
4355.4,4311.3
4373.3,4333.3
4376.4,4319
4361.5,4289.2
4368.2,4301.5
4384.1,4316.4
4373.3,4294.9
4366.2,4282.1
4380,4295.9
4381,4294.9
4386.7,4293.3
4409.2,4310.3
4399.5,4305.6
4368.2,4277.9
4359.5,4264.6
4361,4267.7
4359,4264.6
4363.6,4261.5
4366.2,4265.6
4366.2,4270.8
4373.8,4274.9
4380.5,4278.5
4381,4284.6
4381,4291.8
4383.6,4305.6
4382.6,4311.8
4377.4,4305.1
4381.5,4309.7
4380.5,4309.7
4367.7,4287.7
4360.5,4279
4370.8,4297.4
4388.2,4311.8
4387.2,4308.7
4366.2,4299
4355.9,4288.7
4367.2,4291.3
4370.3,4290.3
4362.1,4279
4369.2,4284.6
4376.9,4296.9
4365.6,4286.2
4352.8,4269.2
4358.5,4275.4
4364.1,4288.7
4360,4291.8
4356.4,4291.3
4351.3,4296.9
4340,4299
4339,4287.7
4349.7,4286.2
4354.4,4299
4355.4,4305.1
4349.2,4300
4343.1,4299.5
4365.6,4316.9
4388.2,4342.1
4372.8,4344.6
4357.9,4334.4
4377.4,4353.3
4391.8,4370.8
4382.1,4347.2
4369.2,4324.6
4375.4,4346.2
4392.3,4371.8
4383.1,4355.9
4361,4332.3
4360,4331.3
4359.5,4336.4
4342.1,4327.2
4334.9,4313.3
4347.2,4305.6
4350.8,4305.6
4350.3,4314.4
4356.4,4319.5
4360,4312.8
4355.4,4302.6
4353.3,4308.2
4358.5,4316.4
4365.6,4320.5
4379,4335.9
4387.2,4343.6
4379.5,4330.8
4372.3,4319
4381.5,4322.6
4393.3,4336.4
4391.3,4346.7
4385.1,4344.1
4382.1,4335.9
4375.9,4330.8
4371.8,4323.1
4380.5,4327.2
4387.2,4335.4
4376.4,4323.1
4377.4,4316.9
4394.9,4335.9
4397.4,4351.8
4391.3,4350.3
4395.9,4347.2
4402.1,4348.7
4397.4,4343.1
4388.2,4328.7
4385.1,4322.6
4393.8,4334.4
4404.1,4344.6
4406.2,4354.4
4403.6,4359.5
4400,4349.2
4397.9,4344.6
4395.4,4353.8
4396.4,4351.3
4403.6,4345.1
4392.3,4334.9
4368.2,4302.6
4373.8,4291.8
4393.8,4317.9
4386.7,4323.6
4371.8,4304.6
4379,4302.6
4385.6,4310.8
4366.2,4293.3
4352.3,4270.8
4377.9,4287.2
4419,4326.2
4425.6,4329.2
4397.9,4294.4
4382.1,4278.5
4394.9,4291.8
4411.3,4305.6
4420.5,4311.8
4426.7,4312.8
4427.2,4311.8
4427.2,4314.4
4430.3,4317.4
4414.4,4304.6
4394.4,4285.6
4394.9,4281.5
4396.9,4275.4
4379.5,4254.4
4360.5,4235.4
4353.8,4224.1
4350.3,4214.4
4348.2,4216.9
4354.4,4233.3
4368.7,4246.7
4381,4254.9
4383.1,4263.6
4382.6,4265.1
4380.5,4257.9
4377.4,4259
4383.1,4271.3
4392.3,4277.4
4397.4,4281
4402.6,4299.5
4407.7,4316.9
4411.3,4314.9
4408.7,4307.2
4399.5,4308.7
4403.1,4311.8
4412.8,4307.7
4402.6,4308.7
4404.1,4319.5
4428.7,4320
4429.2,4320.5
4415.4,4330.8
4421,4334.9
4430.3,4335.9
4426.7,4344.6
4424.6,4346.2
4426.7,4345.1
4416.9,4337.9
4400,4312.8
4394.4,4303.6
4395.4,4311.8
4392.3,4304.1
4390.8,4297.9
4396.9,4309.7
4401.5,4313.3
4400.5,4307.7
4406.2,4319
4416.9,4335.4
4418.5,4343.1
4413.8,4344.6
4416.9,4336.4
4413.3,4328.2
4399.5,4329.7
4386.7,4319
4374.9,4290.8
4366.7,4274.4
4367.7,4274.9
4375.9,4285.1
4389.2,4303.1
4405.6,4319
4413.8,4329.2
4411.8,4334.9
4415.9,4340.5
4416.4,4342.1
4405.6,4329.2
4404.1,4323.1
4411.8,4333.3
4406.2,4326.7
4393.3,4306.7
4392.3,4305.6
4394.4,4311.3
4392.8,4309.7
4390.8,4308.7
4389.2,4309.7
4387.7,4311.3
4387.7,4312.3
4391.3,4314.9
4397.4,4317.4
4401,4312.3
4402.6,4314.4
4406.7,4325.1
4405.1,4319
4395.9,4308.7
4400,4314.9
4409.2,4314.9
4396.9,4300.5
4380.5,4286.7
4380.5,4271.8
4378.5,4264.1
4368.7,4264.6
4365.6,4259.5
4357.4,4249.7
4343.6,4249.7
4330.8,4246.7
4328.2,4234.4
4336.9,4227.7
4343.1,4230.3
4343.1,4237.9
4333.8,4240
4317.4,4241
4308.2,4248.2
4316.9,4248.2
4330.8,4243.1
4322.1,4246.7
4307.2,4252.3
4320.5,4253.8
4331.3,4248.2
4313.8,4234.9
4320,4246.2
4352.3,4277.4
4331.8,4267.7
4289.2,4234.4
4290.8,4219.5
4296.4,4209.7
4279.5,4197.4
4278.5,4196.4
4292.3,4204.6
4286.2,4202.6
4273.8,4187.7
4284.1,4184.1
4304.6,4201.5
4301,4205.6
4279.5,4192.3
4277.9,4201.5
4291.8,4216.9
4292.8,4212.8
4292.8,4211.8
4297.9,4221
4297.4,4218.5
4303.1,4219
4309.7,4230.8
4305.1,4224.1
4298.5,4208.7
4298.5,4211.8
4299.5,4219.5
4303.1,4216.4
4313.3,4222.6
4320,4237.4
4322.1,4243.1
4325.6,4242.6
4325.6,4238.5
4323.6,4241.5
4330.3,4249.2
4335.9,4242.6
4326.7,4226.2
4322.1,4229.7
4337.4,4248.2
4348.7,4250.8
4348.2,4248.2
4355.4,4259
4367.7,4265.1
4360,4248.7
4330.3,4223.1
4313.8,4211.3
4326.2,4220.5
4330.8,4233.3
4311.8,4223.6
4305.6,4209.7
4308.7,4211.8
4296.9,4209.2
4289.7,4197.4
4296.4,4198.5
4295.9,4198.5
4296.9,4196.9
4309.2,4210.3
4314.9,4223.1
4314.9,4221
4306.7,4217.9
4294.9,4217.9
4297.9,4216.9
4308.7,4214.4
4314.9,4221.5
4316.9,4233.8
4316.4,4237.9
4323.1,4237.4
4328.7,4246.7
4318.5,4252.8
4312.8,4248.2
4321,4254.4
4313.8,4256.4
4289.7,4230.8
4281,4213.8
4286.2,4224.1
4293.8,4239.5
4303.1,4244.6
4311.3,4248.7
4312.8,4256.4
4312.8,4260.5
4318.5,4261.5
4325.6,4268.7
4326.7,4273.8
4323.6,4262.1
4326.2,4254.9
4334.4,4265.1
4336.4,4266.2
4333.8,4264.6
4336.9,4272.3
4335.4,4271.3
4331.3,4261.5
4333.3,4261
4335.4,4265.1
4336.9,4263.1
4337.9,4255.4
4327.2,4244.1
4314.4,4230.3
4309.7,4219.5
4301.5,4213.8
4298.5,4217.4
4313.3,4228.7
4321.5,4239
4319.5,4239.5
4317.4,4227.7
4308.2,4215.4
4290.3,4213.3
4287.7,4214.9
4299.5,4213.8
4307.7,4224.1
4307.2,4234.9
4305.1,4223.6
4306.2,4214.9
4303.6,4229.2
4297.9,4234.9
4294.9,4220.5
4294.9,4215.4
4294.4,4220
4298.5,4214.9
4308.2,4213.3
4307.7,4225.1
4298.5,4233.3
4297.9,4230.3
4306.7,4231.8
4310.8,4235.4
4307.2,4222.6
4308.2,4210.8
4317.4,4221
4328.7,4231.3
4333.8,4235.9
4338.5,4253.8
4344.6,4267.2
4344.6,4263.1
4342.6,4268.2
4344.6,4275.9
4343.1,4268.2
4340.5,4266.7
4349.2,4281
4352.8,4285.6
4339.5,4278.5
4339.5,4285.6
4351.3,4296.9
4348.2,4289.7
4335.9,4274.9
4335.9,4274.4
4345.1,4286.2
4348.2,4292.8
4343.1,4293.8
4341,4288.2
4343.6,4279.5
4337.9,4278.5
4341,4277.4
4357.4,4251.8
4353.3,4216.4
4337.9,4211.8
4345.1,4219.5
4351.3,4215.9
4340,4212.8
4342.6,4216.4
4352.8,4216.4
4344.1,4213.8
4341,4219.5
4363.6,4232.3
4379,4236.9
4370.3,4226.7
4359,4220.5
4357.4,4225.6
4356.9,4223.6
4351.8,4218.5
4350.3,4217.9
4353.3,4222.1
4343.6,4218.5
4314.4,4199
4301.5,4190.3
4325.1,4216.4
4329.7,4228.2
4303.6,4196.9
4307.7,4199.5
4328.7,4233.8
4313.3,4222.6
4296.9,4202.6
4316.9,4228.2
4339,4267.7
4352.8,4289.7
4363.1,4291.8
4347.2,4269.7
4331.8,4254.4
4341.5,4253.8
4340,4231.8
4320.5,4207.7
4327.2,4225.1
4344.1,4259.5
4336.9,4257.9
4341,4281
4363.1,4351.3
4360.5,4357.9
4339,4313.3
4344.6,4324.6
4376.4,4371.3
4401.5,4391.8
4412.8,4400
4420,4395.4
4421.5,4373.8
4407.2,4361
4382.1,4348.7
4372.3,4337.4
4372.3,4330.8
4353.3,4314.4
4319,4289.2
4295.4,4266.7
4287.7,4246.2
4277.4,4226.7
4261,4212.3
4261,4210.8
4274.9,4227.2
4282.1,4244.1
4284.6,4242.6
4302.6,4252.3
4327.7,4286.2
4339,4297.4
4341.5,4289.7
4348.7,4303.6
4356.4,4326.7
4351.3,4328.7
4348.2,4333.3
4356.4,4350.8
4354.9,4355.9
4350.3,4351.3
4359,4358.5
4363.6,4362.6
4352.3,4345.6
4346.7,4336.9
4351.3,4349.2
4350.8,4353.8
4351.8,4346.7
4357.4,4341.5
4357.4,4337.9
4354.9,4333.8
4356.9,4331.8
4357.9,4323.1
4352.3,4309.7
4347.2,4306.7
4350.8,4309.2
4351.8,4303.1
4344.1,4294.4
4339,4291.8
4343.6,4293.3
4348.7,4294.9
4349.2,4297.4
4352.8,4300.5
4355.9,4297.4
4360.5,4297.4
